-0.20153,-0.19718,-0.18914,-0.18137,-0.17675,-0.1653,-0.15279,-0.14242,-0.13428,-0.12664,-0.11827,-0.11123,-0.10362,-0.096375,-0.089298,-0.082286,-0.07263,-0.065454,-0.061243,-0.057177,-0.052227,-0.046754,-0.041364,-0.035867,-0.029915,-0.024248,-0.019116,-0.014253,-0.0096126,-0.0052879,-0.0012584,0.0028047,0.0074604,0.013665,0.020961,0.026748,0.031159,0.034981,0.038431,0.041543,0.044285,0.046632,0.048665,0.050557,0.052505,0.054719,0.057499,0.061146,0.065067,0.06799,0.069873,0.071222,0.072319,0.073286,0.074072,0.075142,0.076228,0.077791,0.080528,0.083998,0.086227,0.087341,0.088055,0.088634,0.089158,0.089658,0.090161,0.090685,0.091254,0.091893,0.092645,0.093563,0.094674,0.095883,0.096988,0.097866,0.09855,0.099121,0.099636,0.10012
-0.20153,-0.19718,-0.18911,-0.18137,-0.17651,-0.16529,-0.15278,-0.14242,-0.13428,-0.12666,-0.11832,-0.11127,-0.10368,-0.096427,-0.089355,-0.082358,-0.072909,-0.065575,-0.061309,-0.057237,-0.052301,-0.046835,-0.041449,-0.035976,-0.03006,-0.024396,-0.019262,-0.014399,-0.0097548,-0.0054172,-0.0013736,0.0026892,0.0073023,0.013364,0.02057,0.026414,0.030868,0.034715,0.038185,0.041321,0.044097,0.046482,0.048549,0.050461,0.052414,0.054614,0.057338,0.06088,0.064761,0.067756,0.06971,0.071102,0.072227,0.073212,0.074139,0.075082,0.076149,0.077617,0.080109,0.083501,0.085934,0.087176,0.087941,0.088541,0.089079,0.089587,0.090092,0.090614,0.091176,0.091801,0.092525,0.093395,0.094448,0.095624,0.096746,0.097667,0.098387,0.098977,0.099501,0.099993
-0.20154,-0.19718,-0.18911,-0.18137,-0.1763,-0.16528,-0.15278,-0.14241,-0.13428,-0.12667,-0.11836,-0.11132,-0.10375,-0.096479,-0.089412,-0.082429,-0.073185,-0.065701,-0.061378,-0.057299,-0.052375,-0.046915,-0.041534,-0.036084,-0.030203,-0.024544,-0.019408,-0.014545,-0.0098975,-0.0055475,-0.0014898,0.0025737,0.0071483,0.013075,0.020183,0.026077,0.030575,0.034446,0.037937,0.041097,0.043905,0.046329,0.048429,0.050362,0.052322,0.054511,0.057184,0.060626,0.064458,0.067516,0.06954,0.070977,0.07213,0.073135,0.074074,0.075021,0.076076,0.077467,0.079741,0.083003,0.085609,0.086993,0.087817,0.088446,0.088997,0.089513,0.090021,0.090543,0.091098,0.091711,0.092411,0.093242,0.09424,0.095375,0.096501,0.097459,0.098216,0.098829,0.099365,0.099861
-0.20153,-0.19718,-0.18911,-0.18137,-0.17611,-0.16528,-0.15277,-0.1424,-0.13428,-0.12668,-0.11841,-0.11137,-0.10381,-0.096532,-0.089468,-0.082498,-0.073454,-0.065832,-0.061448,-0.05736,-0.052449,-0.046996,-0.041618,-0.03619,-0.030345,-0.024692,-0.019555,-0.014692,-0.010041,-0.0056787,-0.0016068,0.0024582,0.006998,0.012799,0.019801,0.025738,0.03028,0.034176,0.037687,0.04087,0.043709,0.046171,0.048305,0.050261,0.05223,0.054409,0.057037,0.060384,0.064159,0.06727,0.069364,0.070847,0.07203,0.073055,0.074008,0.07496,0.076005,0.077336,0.079421,0.082515,0.085255,0.08679,0.087682,0.088342,0.08891,0.089436,0.089949,0.09047,0.091021,0.091624,0.092304,0.093099,0.094047,0.095138,0.096256,0.097244,0.098038,0.098677,0.099226,0.099728
-0.20153,-0.19718,-0.18911,-0.18137,-0.17594,-0.16527,-0.15277,-0.14239,-0.13428,-0.1267,-0.11846,-0.11142,-0.10388,-0.096585,-0.089523,-0.082566,-0.073716,-0.065968,-0.061522,-0.057422,-0.052524,-0.047076,-0.041703,-0.036296,-0.030486,-0.02484,-0.019701,-0.014838,-0.010184,-0.0058109,-0.0017249,0.0023427,0.006851,0.012534,0.019424,0.025397,0.029982,0.033903,0.037435,0.04064,0.04351,0.046009,0.048178,0.050157,0.052136,0.054307,0.056896,0.060155,0.063866,0.067019,0.069182,0.070712,0.071925,0.072972,0.073939,0.074898,0.075936,0.077218,0.079144,0.08205,0.084875,0.086567,0.087536,0.088231,0.088818,0.089355,0.089874,0.090397,0.090945,0.091538,0.092201,0.092967,0.09387,0.094914,0.096015,0.097023,0.097852,0.09852,0.099084,0.099594
-0.20153,-0.19718,-0.18911,-0.18137,-0.17579,-0.16526,-0.15276,-0.14239,-0.13428,-0.12671,-0.11851,-0.11146,-0.10395,-0.096638,-0.089582,-0.082633,-0.07397,-0.06611,-0.061597,-0.057485,-0.052598,-0.047157,-0.041787,-0.0364,-0.030626,-0.024988,-0.019847,-0.014984,-0.010328,-0.005944,-0.0018439,0.002227,0.006707,0.01228,0.019055,0.025054,0.029683,0.033629,0.037182,0.040408,0.043307,0.045843,0.048046,0.05005,0.052041,0.054207,0.05676,0.059937,0.06358,0.066764,0.068994,0.070572,0.071817,0.072886,0.073868,0.074835,0.075868,0.077113,0.078905,0.081615,0.084474,0.08632,0.087378,0.088112,0.088721,0.089271,0.089797,0.090322,0.090868,0.091454,0.092103,0.092843,0.093706,0.094704,0.095779,0.096799,0.09766,0.098356,0.098939,0.099458
-0.20153,-0.19718,-0.18911,-0.18137,-0.17565,-0.16525,-0.15276,-0.14238,-0.13428,-0.12672,-0.11856,-0.11151,-0.10401,-0.096692,-0.089638,-0.082699,-0.074215,-0.066257,-0.061675,-0.057549,-0.052672,-0.047237,-0.041871,-0.036503,-0.030765,-0.025136,-0.019993,-0.01513,-0.010472,-0.006078,-0.0019638,0.0021112,0.0065658,0.012036,0.018693,0.024709,0.029381,0.033353,0.036926,0.040173,0.0431,0.045672,0.047911,0.049941,0.051944,0.054106,0.056627,0.059729,0.063302,0.066506,0.068799,0.070426,0.071704,0.072797,0.073794,0.07477,0.075802,0.077016,0.078696,0.081217,0.084062,0.086051,0.087205,0.087985,0.088618,0.089182,0.089717,0.090245,0.09079,0.09137,0.092007,0.092725,0.093553,0.094508,0.095552,0.096574,0.097461,0.098187,0.098791,0.099321
-0.20153,-0.19718,-0.18911,-0.18137,-0.17554,-0.16524,-0.15275,-0.14237,-0.13427,-0.12673,-0.11861,-0.11156,-0.10408,-0.096746,-0.089695,-0.082765,-0.07445,-0.06641,-0.061756,-0.057613,-0.052746,-0.047318,-0.041955,-0.036604,-0.030902,-0.025283,-0.020139,-0.015277,-0.010617,-0.0062129,-0.0020847,0.0019923,0.0064269,0.011802,0.018339,0.024364,0.029078,0.033075,0.036669,0.039936,0.042889,0.045497,0.047772,0.049829,0.051846,0.054006,0.0565,0.059532,0.063032,0.066247,0.068599,0.070275,0.071587,0.072703,0.073718,0.074704,0.075735,0.076925,0.078515,0.080857,0.083646,0.08576,0.087017,0.087849,0.088508,0.089089,0.089633,0.090167,0.090712,0.091287,0.091914,0.092613,0.093411,0.094326,0.095336,0.09635,0.097258,0.098013,0.098638,0.099181
-0.20153,-0.19718,-0.18911,-0.18137,-0.17543,-0.16524,-0.15275,-0.14237,-0.13427,-0.12674,-0.11866,-0.11161,-0.10415,-0.096801,-0.089752,-0.082829,-0.074675,-0.066567,-0.06184,-0.057678,-0.05282,-0.047398,-0.042039,-0.036705,-0.031037,-0.025431,-0.020285,-0.015423,-0.010761,-0.0063486,-0.0022066,0.0018786,0.0062902,0.011577,0.017994,0.024018,0.028755,0.032796,0.03641,0.039697,0.042676,0.045318,0.047629,0.049714,0.051746,0.053906,0.056375,0.059343,0.06277,0.065986,0.068394,0.070119,0.071465,0.072606,0.073639,0.074636,0.075669,0.076841,0.078354,0.080535,0.083236,0.085448,0.086813,0.087702,0.088391,0.088991,0.089546,0.090086,0.090632,0.091204,0.091822,0.092505,0.093277,0.094156,0.09513,0.096131,0.097052,0.097833,0.098481,0.099038
-0.20153,-0.19718,-0.18911,-0.18137,-0.17534,-0.16523,-0.15275,-0.14236,-0.13427,-0.12676,-0.11871,-0.11166,-0.10421,-0.096856,-0.089808,-0.082893,-0.07489,-0.066731,-0.061927,-0.057744,-0.052894,-0.047479,-0.042122,-0.036805,-0.031171,-0.025578,-0.020431,-0.01557,-0.010907,-0.0064851,-0.0023294,0.0017618,0.0061554,0.011361,0.017658,0.023673,0.028465,0.032514,0.036149,0.039456,0.042459,0.045134,0.047482,0.049596,0.051644,0.053806,0.056253,0.059163,0.062518,0.065727,0.068183,0.069957,0.071338,0.072506,0.073557,0.074566,0.075602,0.07676,0.078212,0.080248,0.082839,0.08512,0.086593,0.087545,0.088267,0.088887,0.089455,0.090002,0.090551,0.091121,0.091732,0.092402,0.09315,0.093996,0.094936,0.095917,0.096845,0.097648,0.098319,0.098892
